Unnamed: 0	text	screen_name	location	LAT	LON
357	New Podcast Rob McConnell Interviews Barbara and Paul Gerhardt from Abortion Rights to Illegal Immigration on abortion and barbara from gerhardt illegal immigration interview mcconnell niagara ontario paul	xzoneradiotv	Crystal Beach, Ontario, Canada	42.8704561	-79.058898
359	the US have approximately million woman of child bear age if roevwade be overturn abortion would automatically become inaccessible to more than percent of they highlight and	orfonline	India	20.593684	78.96288
360	I never be the same abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
361	Currently kenyan law allow abortion only if a train health professional recommend emergency treatment or believe the life or health of the mother be in danger	AfricaCheck	Africa	-8.783195	34.508523
363	a Texas law encourage private citizen to turn in abortion provider and anyone who help anyone get an abortion start Sept they create a website for anonymous tip it would be a shame if it become unusable because of too many false tip	duprade	Pompano Beach, FL	26.2378597	-80.1247667
364	Mind you the disclaimer be they profess to be christian but the prevalence of Abortion the agenda of Transgender Sickness and Sexual Deviance be push as normal behavior betray they as these so call Christians have allow these tragedy to take root	GraysonForGA	Atlanta, Georgia	33.7489954	-84.3879824
365	mind you the disclaimer be they profess to be christian but the prevalence of Abortion the agenda of Transgender Sickness and Sexual Deviance be push as normal behavior betray they as these so call Christians have allow these tragedy to take root K	GraysonForGA	Atlanta, Georgia	33.7489954	-84.3879824
366	PM now pampalaglag pampalaglagmed pampalaglagpill abortion abortionpill cytotec Misoprostol	ynameds_	Manila City	14.5995124	120.9842195
367	package send to Client in Pangasinan thank you for trust Us for pampalaglag order Dm or Text I pampalaglag abortion cytotec mifepristone notreadytobeamother pamparegla notready pregnancy accidentalpregnancy	CPampalaglag	Quezon City, National Capital 	14.6760413	121.0437003
368	remember our where majority of country in East and part of Northern Africa do not have measure in place to ensure improved access to abortion service in the case of West Africa most of country have no datum on the availability of service	Account4All	Cape Town, South Africa	-33.9248685	18.4240553
369	best friend parent and even Uber driver could also be haul into civil court as suspect accomplice just as those accuse of witchcraft be in century Europe Joana Galarza Johnson Texas Abortion	FiLiA_charity	United Kingdom	55.378051	-3.435973
370	abortion be murder not HEALTHCARE	AaGibbs_KU	Chicago, IL	41.8781136	-87.6297982
373	LEGIT PAMPALAGLAG we have GC for proof guide safe and effective pasok sa budget unwantedpregnancy abortionph pampalaglag pamparegla pampadugo abortionpill cytotec misoprostol mifepristone mifekit raspa abortion abortionphilippine	reesemedz	+63	45.6372417	-91.9929083
374	Murang pampalaglag for sale free shipping within LUZON we also ship worldwide cytotec mg available for sale guarantee safe and effective original med beware of fake med cytotec pangpalaglag abortion mifepristone pangpadugo pangparegla pamparegla	_phcytotec_	Republic of the Philippines	12.879721	121.774017
376	the mental health cost of Poland abortion ban via	rshea_irvine	Ann Arbor, MI	42.2808256	-83.7430378
378	the science support the safety but the antis want you to believe abortion be this horrible thing that be bad for the pregnant person do fall for this amp similar disinformation abortion abortionaccess athomeabortion freetheabortionpill plancpill	FwdMidwifery	California	36.778261	-119.4179324
379	life lose abortion Communicable disease Cancer smoking Alcohol HIV AIDS traffic Accidents SuicideSquad seasonal flu Moms childbirth coronavirus cnn tcot	mythoughtescape	USA	37.09024	-95.712891
380	it be hard to imagine anyone with a moral compass would advocate for baby to be physically rip apart in the womb abortion baby Court roevwade Texas USnews	conserv_tribune	United States	37.09024	-95.712891
381	activist have claim that organ be be remove from still live foetus in program use federal funding but UPitt vehemently deny the allegation usnew uspolitic bioethic prolife research academia America USA	bioedge	Sydney	-33.8688197	151.2092955
382	BOOK NOW amp join we today to hear George Christensen speak about his heroic effort to ensure defenceless baby bear alive after abortion be give the same care as any other baby bear alive auspol ausnew prolife humanright bioethic	FamilyAssn	Australia	-25.274398	133.775136
383	my late toon the american Taliban taliban abortion	Ragingpencils	Dallas, TX	32.7766642	-96.79698789999999
384	this be the Texas witch hunt website for abortion vigilantism	twrling	San Francisco, CA	37.7749295	-122.4194155
385	sibling Aborted one day I will meet you Maddie Virginia abortion SNMAC heal	alvedaking	Atlanta, GA	33.7489954	-84.3879824
386	oppose employer mandate vaccination while support restaurant mandate smoking ban be like oppose abortion while support the DeathPenalty democracy Hypocrisy	Bollinger_MD	Columbia, MO	38.9517053	-92.3340724
387	this be health care this be vital to woman freedom no this be grotesque abortion abortionisnothealthcare abortionhurtswoman	JanetMorana	International	37.09024	-95.712891
388	in a non televised hearing where public testimony be not allow the Texas House Public Health Committee just pass a bill that would severely restrict abortion medication limit its use from to doctor who violate it will face criminal penalty txlege	TumaTime	Austin, TX	30.267153	-97.7430608
389	in the name of publichealth its time government exercise policepower and end all elective abortion they should just invoke Buck v Bell and sterilize everyone seek an abortion afterwards no need to even ask permission just decide its in Government interest	DeWolfap	Lyons, NY	43.0642305	-76.9902456
390	CRT no ban abortion	NARALMissouri	https://www.facebook.com/naral	38.62669950000001	-90.24954439999999
391	the message Liberals could communicate here be that be not a Leader he do not command the respect of his own team as his own team ignore his state policy objective they do believe in ClimateChange or abortion but they do believe in ConversionTherapy	RealMattHopkins	Edmonton, Alberta	53.5461245	-113.4938229
392	we should acknowledge that while may not personally vote to reopen the abortion debate or vote to stop ConversionTherapy he will do nothing to stop his caucus he be be use to confuse voter not inform voter about his agenda CDNpoli	RealMattHopkins	Edmonton, Alberta	53.5461245	-113.4938229
393	when someone reach out to you and say they need an abortion or they have an abortion what be some way to support they bring they some good food watch their favourite movie together give they a big hug let we know how do you show your support womenonweb abortion	WoWabortionpill	Worldwide	36.1444168	-81.1809768
394	what be your take on abortion just ask	rockytalwar	Chicago	41.8781136	-87.6297982
395	INTERVIEW EPPC Fellow on how abortion be a betrayal of authentic feminism	EPPCdc	Washington, DC	38.9071923	-77.0368707
396	learn so much from rjinstitute always a summer highlight for learn about ReproductiveJustice we need abortion inclusive SexEd it need to be include as a normal part of reprohealth	robynsch	London, ON	42.9849233	-81.2452768
398	really look forward to all the Republicans complain about government overreach to get mad about the anonymous snitch site set up to report Texans seek or help anyone get an abortion under	LauraChapin	Denver, CO	39.7392358	-104.990251
399	Planned Parenthood deception former Abortion Workers Share Ex Planned Parenthood President Leana Wen Disillusionment via abortion	CatholicBuzz	Atlanta, USA	33.7489954	-84.3879824
400	lawsuit file to Thwart Texas Abortion Ban abortion	ReeceNWrites	San Antonio, TX	29.4241219	-98.49362819999999
401	while the Taliban and the far right in the US may seem like an odd couple there be overlap in ideology include degrade right support for religion base governance and a desire to foment resistance against western government esp the US	DFRLab	Washington, DC	38.9071923	-77.0368707
402	Abortion the Slaughet of the Innocent and support by aka PlannedParenthood be not safe for the Victims go on million strong Abortion have become genocide NoWrapNoTap abstinenceinsteadofmurder babieslivesmatter opinion trend TrendingNow repost	JLMC3791	Washington, DC	38.9071923	-77.0368707
403	opinion by Gerry Bowler Canadians by a to margin seem to be comfortable with live in the planet only country to have no legislation govern abortion no matter which side of the question you might be on this situation be not a good one	EpochOpinion	New York City	40.7127753	-74.0059728
404	abortion culture the Thomas More Society have enter the lawsuit against Rhode Island abortion codification statute	riteaparty	Rhode Island	41.5800945	-71.4774291
405	𝗔𝗩𝗔𝗜𝗟𝗔𝗕𝗟𝗘 have GROUPCHAT no raspa need Guided ka buong proseso at success rate LEGIT COD FREE SHIPPING amp RECEIPT abortion	lexiecytotec	JOIN MY GC	41.1930871	-96.096336
406	Planned Parenthood deception former Abortion Workers Share Ex Planned Parenthood President Leana Wen National Catholic Register abortion pro life plannedparenthood	PamBrink	Prescott, AZ	34.5400242	-112.4685025
407	selective science too Science tell we life begin at conception yet somehow abortion be legal and million of unborn baby be kill in the womb every year stopthekille	Sange1962	England	52.3555177	-1.1743197
408	pick a lane VaccineMandate abortion ProLife	indianafamily	Carmel, IN	39.978371	-86.1180435
410	check out as true factcheck abortion doublestandard prolife covid humanright lovethemboth	mike_rippy	Notre Dame, IN	41.7001908	-86.23793280000001
411	dyk the catholic church approve of early abortion for more than year it believe a fetus take up to day to get a soul until then it be fine to abort an invading fetus inanimatus ghost of histsex still haunt wmnhist	HowSxGotScrewed	Manhattan, NY	40.7830603	-73.9712488
412	racism and xenophobia have be weave into the anti abortion movement for decade despite the careful curation of its public image abortion	AntiAbWatch	Florida	27.6648274	-81.5157535
413	to those of you call people who refuse the vaccine murderer I expect to see this same energy at your local abortion clinic	mattnpierce	Starr, SC	34.3770509	-82.6956891
414	happy Monday reach out to we if you be struggle with a crisis pregnancy crisispregnancy womenshealth womenshealthcare health pregnancytest pregnancyoption unplannedpregnancy naturalfamilyplanne abortion	ABabysBreath	Pennsylvania, USA	41.2033216	-77.1945247
415	look forward to have you prolife bootcamp prochoice apologetic abortion righttolife mondaythought	RTLmichiana	Office in South Bend, Indiana	41.6717421	-86.2483165
416	feedback Thankyou for trust pampalaglag pampalaglagmed pampalaglagpill abortion abortionpill cytotec misoprostol	ynameds_	Manila City	14.5995124	120.9842195
417	abortionclinic locate in Orlando Florida the Orlando Women Center mission will always be to provide all woman and their family the high quality abortion care at the low possible cost	WomensCenter_FL	Orlando, FL	28.5383832	-81.3789269
418	Emptiness I feel after get pregnant during abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
419	month in to severe abortion restriction woman struggle with the emotional toll of Poland near total ban Polska strajkkobiet	Dhammikax	London	51.5073509	-0.1277583
420	𝗛𝗼𝘄 𝗗𝗶𝗱 𝗪𝗲 𝗘𝗻𝗱 𝗨𝗽 𝗛𝗲𝗿𝗲 american woman choice in Kavanaugh hand abortion WomensRights roevwade	Dhammikax	London	51.5073509	-0.1277583
421	registration open today for our fall Interprofessional Health Education course on abortion abortion be common safe and come learn all about it so you feel confident bring it into your clinical practice	MarthPaynter	Halifax, Nova Scotia	44.64876350000001	-63.5752387
423	abortion Vaccines the use of cell from electively abort fetus make these vaccine program unethical because they exploit the innocent human being who be abort	GlassBeadPlayer	Zurich	47.3768866	8.541694
424	Poland seven month after severe restriction against abortion come into effect woman be struggle with the emotional toll of the near total ban report on the mental health cost of Poland abortion ban	PanosCOE	Strasbourg	48.5734053	7.752111299999999
425	I will never be the same abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
426	Ummm there be private medical service in every province across the country for decade now I be honestly more concerned about the regressive conservative reform party try to control people pershe abortion legislation still cdnpoli	PirateSnatch	Surrey, British Columbia	49.1913466	-122.8490125
428	this issue always piss I off if you do have a vagina you do get a SAY in what I do with it be I tell you where to stick your wang Nah so mind ya business abortion	Blah30722242	Canada	56.130366	-106.346771
430	they claim the unvaccinated be put everyone life at risk a woman right to choose to have an abortion be more than just a risk to the baby life it be fatal yet the same ppl upset about the antivaxxer the covidiot support this atrocity	AllDogsToHeaven	Edmonton, Alberta, Canada	53.5461245	-113.4938229
431	year later I still mourn my son abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
432	do follow mainly becuz admire StarTrekVoyager amp his role as Tuvok be the same as Russ he come out as hate Christians partially because they be against abortion but do want to care for live kid his assumption guess what	jamespyles	Near Boise, ID	43.6150186	-116.2023137
433	do you know that of people for whom pregnancy be a possibility have use some form of birthcontrol over the course of their reproductive life or that the abortion pill be safe than Advil and Tylenol the anti choice extremist clearly do or they do care	PersonalPAC	Chicago, IL	41.8781136	-87.6297982
434	sure Erin do matter what your sleazy Conservative Party of Canada CPC think enough CPC Misogyny reform CPC lead by have mp who vote against woman righttochoose abortion rightwe ReformParty christian zealot make up CPC since Harper vote liberal	sparkyb1	Sept 2020: Now PERTH, ON 🇨🇦	-31.9523123	115.861309
435	cause a spontaneous abortion in the Bible be only worth a fine ProLife ProChoice	MasterDebateNet	Google's Cloud	38.9864878	-77.42082189999999
437	if you care about child you would murder they in the mother womb PlannedParenthood abortion Hypocrite democRATS million Personal responsibility wiunion wiright wipolitic MAGA	GovEversPR	Madison, WI	43.0730517	-89.4012302
438	an abortion fixation it time the find a way to turn this into a sword issue Trudeau be so out of line with where Cdn be at on pre bear human right	mike_schouten	British Columbia, Canada	53.7266683	-127.6476205
439	there you go in writing double whammy it also counter the abortion put out early	DaveyWiggersAB	Lethbridge, Alberta	49.6955856	-112.8451364
440	ProLife be care for living Breathing child People already on this Earth no one get an abortion because they want one it be a Harrowing Gutwrenching amp Heartbreaking decision that leave lifetime Scars on the soul I be happy to see you be open to change	RonniLaurie	Iowa, USA	41.8780025	-93.097702
442	do believe who lie thru his tooth just like Scheer amp Harper conservative be the good liar CPC Federal Conservative Party have mp who vote against abortion womensrighttochoose and filibuster against Bill to banconversiontherapy woman LGBTQ LIBERALS T	sparkyb1	Sept 2020: Now PERTH, ON 🇨🇦	-31.9523123	115.861309
443	there be a number of reason why woman choose to have an abortion the truth be you do owe an explanation to anyone regard why you choose to terminate your pregnancy	WomensCenter_FL	Orlando, FL	28.5383832	-81.3789269
444	opinion any unwanted abortion be a tragedy but many canadian woman feel they do have any alternative Calgary yyc yycbiz Alberta abortion health woman	MTone123	Calgary	51.04473309999999	-114.0718831
445	well those seem to be the issue that matter to Canadians that the be always try to change for the bad case in point the regressive conservative reform party still go after abortion	PirateSnatch	Surrey, British Columbia	49.1913466	-122.8490125
448	any unwanted abortion be a tragedy	troymedia	Canada	56.130366	-106.346771
450	important info regard safe abortion regard place that abortion be illegal tiktok abortion prochoice	khloebankslife	Brentwood, East	35.9981933	-86.6894999
451	𝗔𝗩𝗔𝗜𝗟𝗔𝗕𝗟𝗘 have GROUPCHAT no raspa need Guided ka buong proseso at success rate LEGIT COD FREE SHIPPING amp RECEIPT abortion	pampalaglagpill	Manila	14.5995124	120.9842195
452	never believe what a conservative CPC leader lie publicly to win vote Erin state he be pro choice but mp of his conservative caucus vote against abortion for WomenChoose and against ban ConversionTherapy Votes speak truth womensright LGBTQ no CPC	sparkyb1	Sept 2020: Now PERTH, ON 🇨🇦	-31.9523123	115.861309
453	year Ago via abortion shame release forgive suicide heal grief	melhoog	Minnesota	46.729553	-94.6858998
455	decade after Henry Morgentaler start offer his service doctor be still struggle to help their patient write Abortion	thewalrus	Canada	56.130366	-106.346771
456	yes we need to expose white man anti choice as what it really be an instrusive subjugation issue be against abortion may appear holy when in truth it be meddle and demonizing Peter sexual fixation extend from porn into try to force birth Exodus	RealYeshua1	TN USA Blue/Green Planet Earth	36.26160840000001	-86.5301145
457	there be no reason for you to be involve in a decision of a strange woman take no personal and financial responsibility afford no voice whatsoever abortion be use as a political trigger issue because it appear holy but in fact be only a tool to solicit right wing vote	RealYeshua1	TN USA Blue/Green Planet Earth	36.26160840000001	-86.5301145
458	when idealism and identity politic be more important than actually value life abortion DemocratsWhoValueLife dempoliciessavelive	WisMamaBear	Wisconsin	43.7844397	-88.7878678
459	be we still talk about abortion or be you promote your own philosophy which you feel be superior to medical and legal expert in their field	RealYeshua1	TN USA Blue/Green Planet Earth	36.26160840000001	-86.5301145
460	need help I be here with you trust and legit safe and affordable GC for proof guide DM unwantedpregnancy abortionph pampalaglag pamparegla pampadugo abortionpill cytotec misoprostol mifepristone mifekit raspa abortion abortionphilippine	reesemedz	+63	45.6372417	-91.9929083
461	DYK PopeFrancis may care but he wo change catholic dogma that condemn PremaritalSex SexEd abortion BirthControl amp QueerSex he could but he wo challenge other pope infallibility he lose his histsex queerhistory wmnhist	HowSxGotScrewed	Manhattan, NY	40.7830603	-73.9712488
462	abortionright abortion when stable genetic sibling amp short social tie marriage job clash modernity lack bliss	FutureWorldCen	UK	55.378051	-3.435973
463	over woman die annually in India due to unsafe abortion ensure equal access to safe abortion can help pregnant people manage unintended pregnancy without harm their body or mental well being if you hear myth similar to this always consult a gynecologist	RightsPratigya	New Delhi, India	28.6139391	77.2090212
464	abortion will be illegal in Texas this WEDNESDAY it be good to joke about republicanjesus but the fascist be win TexasTaliban	KatEdmiston	Houston TX 	29.7604267	-95.3698028
465	what be next actual WitchBurning you outlaw abortion but you care how many DIE FR DeltaVariant even child you be an evil hypocrite this will cost TexasTaliban statewide office Pharisees FakeChristians	KatEdmiston	Houston TX 	29.7604267	-95.3698028
466	Texas law ban most abortion set to go into effect after court cancel hear texas law ban most abortion set to go into effect after court cancel hearing	AnyPollApp	United States	37.09024	-95.712891
467	also product of abortion be use in the development testing manufacturing of all vax so there be ethical concern with take ANY all thus a legitimate religious exemption vichey Hard Pass	foolarch	Indianapolis, Indiana	39.768403	-86.158068
468	I think ni place ya abortion tu MainaAndKingangi	ivy_villager	Hanover, NH USA	43.7022451	-72.2895526
469	Feminism be about God and the bible because of the gender role amp bash man amp the Patriarchy abortion birth control for lustful reason clamorous amp walk around look like thot talk about rape culture and I be not ask for it	PurpleMillieMoo	Henrico	37.5059332	-77.3324425
473	study report similar safety and efficacy of Telehealth Medication Abortions in the US during compare to in person	HDouglasLaw	Melbourne, Victoria.	-37.8136276	144.9630576
474	a Texas law would prohibit most abortion from as early as before most woman even know they pregnant this hour on tune in choice	MichaelHillNJ	USA	37.09024	-95.712891
475	if become Governor he will end protection for immigrant criminalize LGBTQ shut down all clinic in the state make harmful gas and oil rich criminalize Abortions outlaw weed he a danger to California	CoryShilts	Atlanta, GA	33.7489954	-84.3879824
476	in July the longtime director of the Boulder Abortion Clinic in Colorado Warren Hern write a poignant piece in on the incredibly kindhearted sensitivity he amp his staff have for patient undergo advanced gestational abortion	RuralLefty	OR ⬅️CHI ⬅️CO ⬅️NYC-Adoptee	40.78038979999999	-73.946123
477	I be start to believe the Corp LibCon handler have a ploy they roll out in if it be evident NDP the left be rise Oligarchy demand the least popular engage the FEAR abortion or religion or austerity or HEALTHCARE BOOM	savoirfaire_2	Abbotsford BC Canada	49.0504377	-122.3044697
478	People who be on the right be nuts be on the Right there be no human right in America we want our Congress to prevent abortion we want a return to WhiteAmerica noimmigrantsallowedhere maybe they blow up the Statue of Liberty next	ArchiPatriot72	Traveling: either LA or NYC	40.7127753	-74.0059728
479	Religion do come into play commissioner say as they consider a plan to ban abortion the Constitution do well the Amendment right to privacy protect a woman liberty to choose whether or not to have an abortion	DemocratManatee	435 Cortez Road West, Bradenton, FL 34207	27.461156	-82.56613999999999
480	no one should take an arm of the seriously this be a government org that taxpayer to sterilization and abortion overseas in poor country cuban doctor to be traffic as slave cover for the CCP	rachelsemmel	Washington, DC	38.9071923	-77.0368707
481	from the Theological Fascist Dystopia of Abbottstan Texas right to life set up site ask for anonymous tip on people who get or offer abortion via waronwoman WomenRights womenshealth BodilyAutonomy	LostMapleTX	San Antonio, TX	29.4241219	-98.49362819999999
482	US Carolyn Maloney D NY and the Pro choice Caucus file last week a resolution to an exist in person regulation on the use of mifepristone in abortion potentially allow use of telehealth for this drug	CTeLTweets	Washington, D.C.	38.9071923	-77.0368707
484	it be funny that liberal say my body my choice when it come to carry a live baby but when it come to take a vaccine make in China they want to force we to do that Liberalism be a mental illness covidvaccine abortion	countryguybruns	Broken Arrow, OK	36.060949	-95.7974526
485	the man who light the Empire State Building to celebrate abortion for full term baby will be judge CuomoFarewell	Annbee59978403	United States	37.09024	-95.712891
488	we wrap up our video series with this reminder from of despite all the progress a lot still need to be do to make safe abortion a reality for woman in India	IDFtweetz	New Delhi, India	28.6139391	77.2090212
489	attend Public Health Committee formal committee hearing re to block illegal mail order abortion prolife txlege	kyleenwright	Texas	31.9685988	-99.9018131
490	I standwithems we be suppose to be free free to choose HELLO Same Strive you be take for abortion you should amp must take with Vaccines mybodymychoice that MOTO STOP ok stopthevaccinemandate again if you believe mybodymychoice	Hakatoi_	Maine, USA	45.253783	-69.4454689
492	AbbottFailedTexas push the most restrictive VoterSuppression law in the country he claim to support mybodymychoice for vaccine but not abortion I ca spread pregnancy abbottfailedtexasagain by fight MaskMandates in school AbbottResign amp	TXWomenRESIST	Austin, TX	30.267153	-97.7430608
493	woman have abortion for many reason none of they be any of conservative leader Erin business Heather Mallick the CPC would deny a woman control of her own body and cancel the lpc affordable childcare program cdnpoli	marlawd	Toronto, Canada	43.653226	-79.3831843
494	woman who will die from botched abortion be not prolife where be the man in this scenario why be they force to use birth control or penalize if they do this be pure sexism and misogyny and a fascist state create to spy on Americans	cvptexas	Fort Worth, Texas 🐮	32.7554883	-97.3307658
495	today reading for the people America be leave behind in Afghanistan pray DailyMass catholic christian Prolife DailyMass mondaymotivation MotivationMonay Faith LeftBehind	DailyMass	USA	37.09024	-95.712891
497	the word of spring to mind ReligiousFreedom ProLife	RockofLifeNI	Northern Ireland 	54.7877149	-6.4923145
498	a major win for the prolife movement and unborn child everywhere alpolitic	alabamapolicy	Birmingham, AL	33.5185892	-86.8103567
499	ProLife from day embryo to year human and so tremendously important first month sharedfact semantic EmotionLogic justice CollectiveBehavior CommunityProsperity	allentien	Baltimore, 地球, Cape Breton           P(A|B)=P(B|A)P(A)/P(B)	39.2903848	-76.6121893
500	the Texas Heartbeat Act by and will become law on Wednesday attempt to prevent the bill implementation have be thwart by the Fifth Circuit txlege we have be and always will be relentlessly ProLife	TexasSenateGOP	Austin, TX	30.267153	-97.7430608
501	you I and many other truly value AllLife from the womb to the tomb ProLife be just probirth it be AntiDeath by any mean other than time stopkillingpeople	ArlingtonLaws	Central Ohio	40.0154745	-82.99316069999999
502	if you be for stay in Afghanistan you be not ProLife if you wo wear a mask you be not ProLife if you wo take a perfectly safe vaccine you be not ProLife if you want to do nothing on gun control you be not ProLife	igno_us	Rhode Island, USA	41.5800945	-71.4774291
503	when you have the opportunity to make a difference in someone life you should take it and that mean graciously let they know what you against and what you for prolife t	EqualRightsInst	Charlotte, NC	35.2270869	-80.8431267
504	his reply be the ProLife way of say we only torture a few little girl so it cool	gallowglass321	Texas, USA	31.9685988	-99.9018131
505	HUGE news out of Texas this weekend start Wednesday it look like Texas will get to enforce its heartbeat law and save baby life prolife texas chooselife	micaiah157	United States	37.09024	-95.712891
506	teach your child the value of life in the womb if we do not the world will lie to they prolife teachprolife prolifeworldview alphaclinicssupporter	AlphaSupporters	Vacaville, CA 95688	38.4087013	-122.0155491
507	what a disaster in there be abortion in England and Wales from which be home abortion baby kill mum with heartache lifefromconceptionnoexception numberoneissue ProLife Whywemarch UK London m	March4LifeUK	London, England	51.5073509	-0.1277583
508	Florida police department rock by covid death as DeSantis sacrifice Floridians to Moloch tcot prolife GOPProDeath DiSantisVariant molochworship EvangelicalsProDeath	TerrellDLewis	Loves Park, IL	42.3200189	-89.05816209999999
509	God great gift ProLife Fifth Circuit cancel hear on Texas heartbeat abortion law day before it take effect FoxNews	america_blessed	God’s Country	47.3074111	-93.5571212
510	unless scotus intervene the Texas Heartbeat bill will be enact Wednesday please pray that this lifesave bill become law mondaythought prolife abortionisnothealthcare	JanetMorana	International	37.09024	-95.712891
511	do you believe through prayer we can see God shape history and end abortion violence we do join we at SCOTUS on Sat Oct as we pray for Dobbs ProLife Prayer	revmahoney	Washington, DC	38.9071923	-77.0368707
512	tell we everything we need to know about the ProLife movement seriously this be the NATIONAL RELIGIOUS fire someone for try to save LIVES this be truly the era of the zombie apocalypse	MystiKate14	North Carolina, USA	35.7595731	-79.01929969999999
513	figure today or tomorrow the conception of Mike Pence you can ask Siri or Google Assistant what be day from today if prolife will you be send the former VP a have bless conception day greeting	PsltpsNews	Mille Lacs	46.2529828	-93.6605345
514	how can we lift you up in prayer today please leave your intention and we will pray for you during our daily office hour of scripture ProLife PrayerRequest stay connected with we at	TXRightToLife	God's country	47.3074111	-93.5571212
515	church we need your help to get as many prolife Virginians as possible to speak up for the unborn at the Virginia March for life on would you consider sign up to bring a bus for more info vamarchforlife whywemarch	TFFVA	Richmond, VA	37.5407246	-77.4360481
517	mask proof of vaccination will not be require to attend the concert the event be hold outdoors with plenty of space to spread out we trust that anyone feel sick will stay home ProLife	for_heartbeats	Wisconsin, USA	43.7844397	-88.7878678
518	today reading for the people America be leave behind in Afghanistan pray DailyMass catholic christian CatholicTwitter Prolife DailyMass mondaymotivation MotivationMonay Faith LeftBehind	DailyMass	USA	37.09024	-95.712891
519	the absurdity of equate Christians and the Taliban AfghanistanWomen ProLife WarOnTerror MeToo	ConservaTibbs	Indiana	40.2671941	-86.1349019
520	congratulation to on the second pregnancy and we wish they a safe final trimester we warmly invite you to march for all the unborn this Saturday numberoneissue ProLife UK London	March4LifeUK	London, England	51.5073509	-0.1277583
521	I pray kid orphan by antivax amp antimask parent refuse vax amp refuse a mask in covid be ProLife Anti covid vaccine because of politic be different from not be able be vaccinate parent risk death over their kid gutt this hcw huge needless loss kid	adeleflores12	United States	37.09024	-95.712891
523	the millennial generation be significantly pro life and as in every year very present at the March for Life invite your friend lifefromconceptionnoexception numberoneissue ProLife Whywemarch UK London	March4LifeUK	London, England	51.5073509	-0.1277583
524	you be braver than you believe strong than you think so go through the path until you reach the destination selfmotivation prolife WomenPower selflove motivation thoughtfortheday	PRO_Priya	Chennai	13.0826802	80.2707184
525	pro life ProLife	Mielfordt	San Marino, CA	34.121397	-118.1064585
527	PRAYERS ProLife Sarah Louis Dunn tragic abortion story be be ignore here be why NRL News today via	LizLife1	New York, NY	40.7127753	-74.0059728
528	and plenty of Atheists be afraid of COVID because they believe when it be over it be over but they have the ETHICS to not endanger other and child be AntiVaxxers and AntiMaskers like why ca prolife say the same	BrotherLeeLuv	The caring part of your Heart	36.988928	-121.9562938
529	MAGA delusion AntiVaxxers and ProLife fraud	CarlyELehwald	Total Lesbian USA - Don't like me? Cool move on.	42.3715801	-71.11427239999999
530	force little girl and woman to birth after rape when a week old do actually have a heart as Covid patient die and our child be in the hospital christian ProLife my ass	gallowglass321	Texas, USA	31.9685988	-99.9018131
531	so the people work in government in Iowa will be well protect from Covid than the child in school will be got it ProLife	NikkiNuVogue	Omaha, NE	41.2565369	-95.9345034
532	the party of ProLife be go to get we all kill if we do vote they out of power	jntaylor1701	USA	37.09024	-95.712891
533	we be pro life because we be pro god Gwen Gibson prolife	HRockChurch	Pasadena, CA	34.1477849	-118.1445155
534	hospital could transfer most of their patient because they be all fill with unvaccinated COVID patient throughout the entire South ProLife my ass anti vaxxer be a menace to public health	HoagML	Washington, USA	47.7510741	-120.7401385
535	Adrian Rogers the Problem of Unworthy Authorities via ProLife BibleStudy	KellyJeromeWils	Fayetteville, North Carolina	35.0526641	-78.87835849999999
536	Angel of God my guardian dear to whom God love commit I here ever this night be at my side to light and guard to rule and guide amen Peace Love ProLife	guatemayabyesi	Virginia, USA	37.4315734	-78.6568942
537	ProLife policy continue to kill other	gallowglass321	Texas, USA	31.9685988	-99.9018131
538	thank you texas an abortionist on call her disgusting work health care anyone who be have a baby ca call it anything but murder she lament that baby she kill last week amp this week might have live after September ProLife Texas	MarylkaMP	Tucson	32.2226066	-110.9747108
539	there no lawsuit currently file that could stop the Texas Heartbeat Act from take effect Wednesday Text PROLIFE to Texas ProLife	TXRightToLife	God's country	47.3074111	-93.5571212
540	as a hcw I resent anti vaxer hcw I pray kid orphan by antivax amp antimask parent refuse vax amp refuse a mask in covid be ProLife Anti covid vaccine because of politic be different from not be able be vaccinate parent risk death over their kid	adeleflores12	United States	37.09024	-95.712891
548	Maskholes GQP Covidiot you be kill your voter VoteAbbottOut ProLife	vote_blue2	Austin TX	30.267153	-97.7430608
553	Floridian Total death Population canadian Deaths Total Population something ai right here ProLife	kyleruggles	Montreal, Quebec	45.5016889	-73.567256
554	everyone who be for abortion have already be bear Text PROLIFE to ProLife EndAbortion	TXRightToLife	God's country	47.3074111	-93.5571212
556	honor life be beautiful LiveAction prolife	ANAMNESES	Fort Myers, FL	26.640628	-81.8723084
557	so they just keep on sacrifice their kid to Molech ProLife FamilyValues	deaconcruise	Wherever	38.6169425	-90.27272219999999
558	proud to be and very very proud of my boy adamjohnsondidnothingwrong NRA ProLife FreeSpeech TuckerCarlson MeWho AmericaFirst Jesus	HollywoodFuker	Amsterdam, The Netherlands	52.3675734	4.9041389
